w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,916.757,878.752,916.757,-38.005
0,1,0,1,1,0,0.545,0.550,39.952,38.200,0,917.387,880.389,917.387,-36.998
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,892.015,922.264,-30.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,877.426,906.598,-29.172
0,1,1,0,0,1,0.197,0.175,33.040,31.457,0,908.809,882.521,908.809,-26.289
0,1,1,0,1,0,0.339,0.350,29.832,28.634,0,910.051,883.765,910.051,-26.287
0,1,1,0,1,1,0.278,0.300,26.250,21.062,0,912.380,889.779,912.380,-22.601
0,1,1,1,0,0,0.403,0.400,23.731,18.635,0,907.809,879.620,907.809,-28.189
0,1,1,1,0,1,0.313,0.325,47.022,34.776,0,914.852,890.327,914.852,-24.524
0,1,1,1,1,0,0.499,0.500,24.336,25.032,0,914.556,887.244,914.556,-27.312
0,1,1,1,1,1,0.549,0.550,24.655,18.332,0,916.528,895.533,916.528,-20.995
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,862.920,894.047,-31.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,868.783,900.856,-32.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,872.237,901.697,-29.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,873.361,905.957,-32.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,858.367,893.254,-34.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,870.624,907.123,-36.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,869.290,904.639,-35.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,881.277,910.080,-28.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,862.412,907.056,-44.643
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,861.536,912.544,-51.008
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,866.719,915.285,-48.566
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,867.586,919.906,-52.320
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,860.061,907.124,-47.064
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,871.791,918.259,-46.467
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,869.002,918.547,-49.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,871.156,923.802,-52.646
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,867.722,903.160,-35.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,872.098,907.458,-35.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,870.383,907.556,-37.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,875.961,909.199,-33.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,866.372,899.837,-33.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,878.269,913.309,-35.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,880.513,910.153,-29.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,877.896,911.693,-33.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,895.807,924.634,-28.827
1,1,1,0,0,1,0.502,0.425,62.495,49.442,0,924.726,906.354,924.726,-18.372
1,1,1,0,1,0,0.710,0.600,49.151,46.619,0,931.352,911.880,931.352,-19.472
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,902.217,927.921,-25.704
1,1,1,1,0,0,0.756,0.650,47.477,36.620,0,925.227,905.975,925.227,-19.252
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,901.086,934.296,-33.210
1,1,1,1,1,0,0.892,0.750,53.265,43.017,0,937.654,926.175,937.654,-11.479
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,908.038,935.882,-27.844
